Product_ID,Product_Title,Product_Rating,Category,Discounted_Price,Actual_Price,Discount_Percentage
7627,Bellies For Women,3.9,Women,219,499,56.11%
7628,Soft and Comfortable,5,Women,220,799,72.47%
7629,AWESOME Lace Up,4.6,Men,2975,2990,0.50%
7630,Lotto Men's Sneakers,3.7,Men,499,1050,52.48%
7631,Zipper Boots For,4,Women,599,999,40.04%
7632,"Women Brown, Beige",3.6,Women,378,599,36.89%
7633,Women Pink Flats,3.8,Women,379,699,45.78%
7634,Pacer X Graphicster,3.9,Men,1519,3999,62.02%
7635,Slides,4.1,Women,299,499,40.08%
7636,Combo Pack of,3.8,Women,442,998,55.71%
7637,DYNAMIGHT 2.0-QUICK CONCEPT,4.6,Women,2089,3799,45.01%
7638,Black & Grey,3.9,Men,299,998,70.04%
7639,Latest Collection &,3.8,,399,999,60.06%
7640,Girls Stylish &,4.1,,457,999,54.25%
7641,Women SFL-19 Black,4.2,Men,255,269,5.20%
7642,WILLY-2 Bellies For,3.3,Women,449,499,10.02%
7643,Women Brown Flats,3.9,Women,238,549,56.65%
7644,Women Beige Heels,4,Women,394,799,50.69%
7645,This Shoe is,4,Women,289,999,71.07%
7646,Women Beige Heels,3.9,Women,499,638,21.79%
7647,SFG-48 Flip Flops,4,Men,397,424,6.37%
7648,Kolhapuri Juttis Jutis,4.2,Men,999,1999,50.03%
7649,para Boots For,4,Men,995,1499,33.62%
7650,Women Black Heels,3.9,Women,379,999,62.06%
7651,Slippers,3.6,Men,219,349,37.25%
7652,Boots For Women,3.9,Women,598,999,40.14%
7653,Women Navy Wedges,4,Women,420,499,15.83%
7654,Slippers,4.2,Women,399,799,50.06%
7655,Women Brown Flats,4.2,Women,312,699,55.36%
7656,Men Brown Flats,3.8,Men,1890,2595,27.17%
7657,Women Grey Flats,4.1,Women,479,999,52.05%
7658,Wedding and Party,3.8,Men,499,999,50.05%
7659,Men Brown Casual,3.6,Men,499,999,50.05%
7660,Women Black Bellies,4.1,Women,399,899,55.62%
7661,Fluo M Running,4.5,Men,2089,3799,45.01%
7662,Women Black Heels,4.3,Women,1899,2499,24.01%
7663,Men Navy Casual,3.7,Men,999,2485,59.80%
7664,Women Navy Flats,3.7,Women,319,499,36.07%
7665,Skechers Men's Drafter-FLUCAS,4.4,Men,2019,2879,29.87%
7666,Flip Flops,4,Women,329,424,22.41%
7667,Women Girl's Fashion,4.1,Women,220,629,65.02%
7668,Slippers Flip Flops,3.9,Men,329,999,67.07%
7669,Boots For Men,4.2,Men,779,1299,40.03%
7670,Mojaris For Men,4.4,Men,310,712,61.37%
7671,"Women Blue, Grey",4.1,Women,1049,2499,58.02%
7672,New Fashionable And,4.1,Women,499,999,50.05%
7673,Combo Pack of,4,Men,629,1497,57.98%
7674,Women Multicolor Flats,4,Women,401,999,59.86%
7675,Perfect Look Loafers,3.9,Men,389,999,61.06%
7676,Women Gold Heels,3.8,Women,599,1499,60.04%
7677,Men Brown Sandal,4.2,Men,380,399,4.76%
7678,Shoes For Women's/Ladies/Female/Girls,4.3,Women,446,817,54.05%
7679,Women Black Flats,3.7,Women,332,499,33.47%
7680,2 Combo Shoes,3.9,,499,998,50.00%
7681,Men Multicolor Sports,4,Men,439,549,20.04%
7682,Women Bellies For,3.8,Women,298,650,54.15%
7683,Bellies For Women,4,Women,404,799,49.44%
7684,22473(Black)-B Walking Shoes,3.8,Men,569,1499,62.04%
7685,Men Navy Flats,4.2,Men,649,699,7.15%
7686,Leather Casual Stylish,4.3,Women,395,999,60.46%
7687,Casuals For Women,3.6,Women,294,1299,77.37%
7688,Skyscapeballerinalp Casuals For,4.3,Women,1814,2999,39.51%
7689,Women Black Flats,3.8,Women,249,499,50.10%
7690,Jutis For Men,3.9,Men,365,999,63.46%
7691,Casual Boots For,4.2,Women,474,999,52.55%
7692,"Women Black, Blue",3.9,Women,180,899,79.98%
7693,Sneakers For Women,4.1,Women,475,999,52.45%
7694,Kolhapuris For Men,3.4,Men,284,499,43.09%
7695,"Training,Walking,Gym,Sports,Running, Casuals For",3.7,Women,474,1599,70.36%
7696,Women Gold Wedges,4.2,Women,989,1799,45.03%
7697,Women Brown Wedges,4,Women,185,861,65.08%
7698,Women Black Wedges,4,Women,299,1299,76.98%
7699,Slip On For,3.8,Men,629,2199,71.40%
7700,Strong Stylish and,4,Men,388,999,61.16%
7701,Loafers For Men,4.1,Men,1800,3999,54.99%
7702,Men Navy Flats,4.1,Men,649,699,7.15%
7703,Combo Pack of,3.8,Women,584,998,41.48%
7704,W Flex Experience,4.4,,2011,5295,62.02%
7705,Women Black Heels,4.3,Women,664,999,33.53%
7706,Ethnic Mule For,4.4,Women,316,999,68.37%
7707,Combo Fit-Man Red,3.9,Men,399,2499,84.03%
7708,Long Boots Combo,4,Women,699,1998,65.02%
7709,Men Brown Sandal,3.8,Men,500,999,49.95%
7710,Socks Stylish Cricket,3.9,Men,498,999,50.15%
7711,Perfect Stylish Girls,4.3,Women,399,999,60.06%
7712,Wmns Ebernon Low,3.9,Women,2414,4795,49.66%
7713,Women Purple Sports,4.1,Women,197,219,10.05%
7714,Girls Sport Shoes,3.8,Women,699,999,30.03%
7715,Women SL-126 Grey,4.2,Women,790,949,16.75%
7716,Flip Flops,4.1,Women,361,998,63.83%
7717,Corporate Casuals For,4.1,Women,325,599,45.74%
7718,Combo Pack of,3.8,Women,420,998,57.92%
7719,Running Shoes For,3.9,Men,399,999,60.06%
7720,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
7721,Women Beige Flats,4,Women,499,550,9.27%
7722,2301 Training &,4.1,Men,386,999,61.36%
7723,X Xiota Women,3.4,Women,488,488,0.00%
7724,GEL CONTEND 4B+,4.2,Men,1499,3499,57.16%
7725,For Women (Pink),3.9,Women,499,1299,61.59%
7726,Flip Flops,3.9,Women,448,2397,81.31%
7727,Women Multicolor Flats,3.7,Women,501,999,49.85%
7728,Sneakers For Women,4,Women,398,499,20.24%
7729,Pure Synthetic Leather,4,Men,399,999,60.06%
7730,"Running Shoe, Gym,",4,Men,379,999,62.06%
7731,Jutis For Women,3.9,Women,192,799,75.97%
7732,White Casual Shoes,4.1,Men,449,999,55.06%
7733,Slip On For,5,Women,349,899,61.18%
7734,Women Pink Bellies,4,Women,299,999,70.07%
7735,Mesh Running Shoes,3.6,Men,340,999,65.97%
7736,Women Maroon Wedges,3.9,Women,341,914,57.56%
7737,Bellies For Women,3.9,Women,449,999,55.06%
7738,Jutis For Women,3.8,Women,399,999,60.06%
7739,Women Copper Flats,4.1,Women,389,999,61.06%
7740,"Boots, Outdoors, Boat",3.9,Men,499,999,50.05%
7741,Men Blue Sandal,3.6,Men,1047,2299,54.46%
7742,Men Brown Sandal,4.6,Men,999,1999,50.03%
7743,PERRY (L) Running,4.1,Women,649,699,7.15%
7744,Men Brown Sandal,4.3,Men,419,429,2.33%
7745,Men Black Flats,3.9,Men,934,1699,45.03%
7746,Slides,4.2,Women,429,999,57.06%
7747,She Black Color,4,Women,149,499,70.14%
7748,Boots For Men,4.1,Men,474,499,5.01%
7749,Men Brown Sandal,4.2,Men,331,339,2.36%
7750,Slides,3.9,Women,268,499,46.29%
7751,"Men Black, Green",4.1,Men,840,999,15.92%
7752,Aerobic Dancing Shoes,4,Men,555,799,30.54%
7753,Men Black Flats,4.1,Men,379,999,62.06%
7754,HOWARD Lace Up,3.8,Men,1329,1999,33.52%
7755,Slippers,4,Women,386,998,61.32%
7756,morpankh Design Rajasthani,4,Women,199,499,60.12%
7757,Women Grey Heels,4,Women,569,1599,64.42%
7758,Traditional Juti Jutis,3.9,Women,299,699,57.22%
7759,Jutis For Women,4,Women,199,499,60.12%
7760,Men Jutis For,3.8,Men,414,499,46.67%
7761,SL402 Black Flip,3.7,Men,224,999,77.58%
7762,Women Black Heels,3.8,Women,579,999,42.04%
7763,BLACK SHARK Training,4,Men,299,999,70.07%
7764,Women Pink Bellies,3.6,Women,299,999,70.07%
7765,Women Maroon Wedges,4.1,Women,169,499,66.13%
7766,Knee High Hoots,4.4,Women,2905,6599,55.98%
7767,Men's RoyalGold Silk,3.9,Men,447,613,37.55%
7768,Comfortable Men's Canvas,4,Men,279,599,53.42%
7769,Slides,3.7,Men,498,1497,66.73%
7770,RC3486 001 Casuals,4,Men,2025,4499,54.99%
7771,Running Shoes For,3.9,Men,1424,1999,28.76%
7772,Walking Shoes For,4.1,Women,474,999,52.55%
7773,Sparx Women SL-135,3.5,Women,251,599,58.10%
7774,Supernal Wns NU,4.3,Women,800,2999,73.32%
7775,"Women Beige, Beige",4,Women,474,1499,68.38%
7776,Women Black Bellies,3.9,Women,499,999,50.05%
7777,Sports Mesh Running,4,Women,756,899,15.91%
7778,Flip Flops,3.9,Women,299,599,50.08%
7779,Womens Comfort Stylish,3.8,Women,245,499,50.90%
7780,Genuine Leather Oxford,3.3,Men,1299,4999,74.01%
7781,Women Black Heels,4.2,Women,599,999,40.04%
7782,Captain-12 Running shoes,4.1,Men,699,999,30.03%
7783,Women Multicolor Sports,3.7,,249,499,50.10%
7784,Women Black Heels,3.6,Women,599,1299,53.89%
7785,Bellies For Women,3.7,Women,995,1990,50.00%
7786,Men Grey Sports,4,Men,976,2578,58.10%
7787,Flip Flops,3.8,Women,149,249,40.16%
7788,Sneakers For Women,3.5,Women,525,998,47.39%
7789,Men Grey Sports,4.5,Men,1379,2299,40.02%
7790,KANEGGYE Casual Canvas,3.6,Men,399,399,0.00%
7791,Running Shoes For,3.7,Men,329,999,67.07%
7792,Wedding Shoes Punjabi,3.5,Women,1595,2195,27.33%
7793,Slip On For,4.2,Men,1489,4995,70.19%
7794,Men Orange Sandal,4.1,Men,882,1049,15.92%
7795,Ankle Length &,3.7,Women,429,999,57.06%
7796,Lace Up For,3.9,Men,486,1899,74.41%
7797,Men Multicolor Flats,3.8,Men,448,1497,70.07%
7798,Pictoris M Running,4.2,Men,2089,3799,45.01%
7799,Women Red Wedges,4.2,Women,368,999,63.16%
7800,Women Beige Heels,3.9,Women,1247,2495,50.02%
7801,Training & Gym,4.4,Women,2436,4499,45.85%
7802,Women Tan Heels,4.2,Women,449,549,18.21%
7803,Women Brown Wedges,4.1,Women,220,303,9.67%
7804,Sneakers For Men,3.8,Men,315,499,36.87%
7805,Unique Synthetic Trendy,4,Men,350,999,64.97%
7806,Boots For Women,4.3,Women,399,999,60.06%
7807,Blocks Sports Running,4.1,Women,499,1299,61.59%
7808,Asian Women's Loafer,3.6,Women,349,474,26.37%
7809,Vikky v2 Ribbon,4,Women,1470,3999,63.24%
7810,Perfect Stylish Girls,4.2,Women,449,1499,70.05%
7811,Latest Collection Comfortable,4.3,Women,549,1096,49.91%
7812,Men's Golden Printed,3.8,Men,426,999,57.36%
7813,Nagda Casuals For,3.7,Men,413,999,58.66%
7814,Women Silver Heels,4,Women,474,799,40.68%
7815,Feather Print New,4.1,,399,999,60.06%
7816,Outdoor Shoe For,4.4,Men,3114,3895,20.05%
7817,Bellies For Women,3.9,Women,249,499,50.10%
7818,"Casual sneakers,outdoors,dancingshoes Sneakers",3.8,Men,399,999,60.06%
7819,Slippers,4.2,Women,255,599,57.43%
7820,SOLAR FUSE Walking,4.4,Women,3759,5499,31.64%
7821,Women Navy Flats,4.2,Women,299,379,21.11%
7822,Slippers,3.8,Men,169,499,66.13%
7823,WNDR-13 Running Shoes,4.1,Men,524,599,12.52%
7824,Women Multicolor Flats,4,Women,289,499,42.08%
7825,Boots For Women,4.3,Women,599,999,40.04%
7826,"Women Black, White",3.8,Women,299,999,70.07%
7827,Women Grey Heels,4.5,Women,1048,2290,54.24%
7828,Loafers For Men,4,Men,429,699,38.63%
7829,Men Beige Sandal,3.9,Men,399,1499,73.38%
7830,"Men Black, Blue",4.2,Men,999,1999,50.03%
7831,Women Black Heels,4.5,Women,549,1099,50.05%
7832,Combo Pack of,4,Men,299,998,70.04%
7833,Leather Formal Shoes||Active,4.6,Men,901,1999,54.93%
7834,Running Shoes For,4.1,Women,464,499,7.01%
7835,Air Max Mesh,4.2,Men,489,649,24.65%
7836,Men Brown Sandal,4.1,Men,707,2499,71.71%
7837,Latest girl's Boots,4.3,Women,529,999,47.05%
7838,Womens Comfort Stylish,3.7,Women,199,499,60.12%
7839,Women SFL-503 Blue,4.1,Women,209,279,25.09%
7840,Synthetic Leather Casual,4.2,Women,485,999,51.45%
7841,Men Orange Sandal,4.3,Men,2567,3607,25.01%
7842,Women Off White,3.8,Women,269,599,55.09%
7843,Women Gold Heels,4.2,Women,569,999,43.04%
7844,Women Black Flats,4.1,,304,999,69.57%
7845,Slides,4.4,Men,299,499,40.08%
7846,Pure Leather Formal,4.1,Men,949,2999,68.36%
7847,Rise XT 3,4.1,Women,1680,5999,72.00%
7848,Women Green Flats,4.1,Women,257,1299,80.22%
7849,Boots For Women,4.1,Women,379,999,62.06%
7850,"Women Black, White,",3.7,Women,499,1497,66.67%
7851,Men Black Clogs,3.8,Men,649,999,35.04%
7852,"Women Maroon, Off",4,Women,521,1299,59.89%
7853,Women Black Wedges,3.9,Women,399,999,60.06%
7854,Mojaris For Women,4,Women,199,499,60.12%
7855,Men's Formal Slip,4.2,Men,549,999,45.05%
7856,"Black loafers, mettalic",3.3,Women,349,599,41.74%
7857,"Women White, Red",4,Women,261,289,9.69%
7858,Women Tan Flats,4.1,Women,699,1499,53.37%
7859,100% GENUINE LEATHER,3.3,Men,1299,3299,60.62%
7860,Boots For Women,3.5,Women,489,1999,75.54%
7861,TORMO LACE Derby,4.2,Men,1047,1299,19.40%
7862,Women Black Flats,4.1,Women,299,999,70.07%
7863,Women Black Sports,3.4,Women,501,1199,58.22%
7864,Women Grey Flats,4,Women,333,1499,77.79%
7865,Slippers,4.4,Women,499,999,50.05%
7866,Women Gold Heels,3.8,Women,722,999,27.73%
7867,Walking Shoes For,4.7,Women,664,999,33.53%
7868,Slides,4.3,Women,322,599,46.24%
7869,Women Pink Flats,4,Women,185,999,81.48%
7870,"Women Blue, Multicolor",4,Women,376,1124,52.55%
7871,Boots For Women,4.4,Women,499,999,50.05%
7872,Asian Women's Sneaker,3.9,Women,449,499,10.02%
7873,Running Shoes For,4.1,Women,699,1499,53.37%
7874,Leather Black Oxford,3.8,Men,680,2250,69.78%
7875,Combo Fitman Grey,3.8,Men,378,2499,84.87%
7876,Stylish Combo Pack,3.8,Women,630,998,36.87%
7877,Women Gold Wedges,3.9,Women,995,1990,50.00%
7878,Women Multicolor Wedges,3.5,Women,349,999,65.07%
7879,Perfect Stylish Girls,4.1,Women,499,999,50.05%
7880,Bellies For Women,4.2,Women,285,1299,78.06%
7881,Latest girl's Boots,4.3,Women,529,999,47.05%
7882,Downshifter 9 Running,4.1,Men,2797,3995,29.99%
7883,Slippers,3.9,Women,211,499,57.72%
7884,Women Pink Flats,4.8,Women,316,999,68.37%
7885,Women Red Flats,4,,547,699,21.75%
7886,"Men Black, Red",4,Men,840,999,15.92%
7887,Women Black Sports,4.4,Women,1258,4195,70.01%
7888,Women Black Flats,3.8,Women,189,499,62.12%
7889,Walking Shoes For,4,Men,499,599,16.69%
7890,Flip Flops,3.8,Women,292,700,58.29%
7891,SOCKS Casuals For,4.1,Men,474,999,52.55%
7892,Lace Up For,3.5,Men,1998,3899,48.76%
7893,Red mule Casuals,4,Women,208,599,65.28%
7894,Men's Maroon ankle,4,Men,385,470,20.04%
7895,Flip Flops,3.8,Men,299,900,66.78%
7896,Oxygen Running Shoes,4,Men,499,999,50.05%
7897,Flip Flops,3.9,Men,569,999,43.04%
7898,Mojaris For Men,5,Men,413,499,17.23%
7899,"Women Brown, Beige",4.1,Women,389,699,44.35%
7900,Men Beige Sandal,4.8,Men,549,1499,63.38%
7901,Flip Flops,3.8,Women,448,2397,81.31%
7902,Women Girl's Fashion,4.1,Women,219,559,60.82%
7903,Slippers,4.2,Men,346,459,24.62%
7904,Womens Printed Hawai,3.9,Women,284,599,52.59%
7905,Black-Marathon Running Shoes,4.1,Men,569,949,40.04%
7906,Running Shoes For,4.1,Women,499,999,50.05%
7907,Jutis For Women,4.1,Women,326,700,53.43%
7908,Synthetic Leather Casual,4.2,Women,395,999,60.46%
7909,Girls Casual Partywear,4.2,Women,449,999,55.06%
7910,Running Shoes For,3.9,Men,521,2250,76.84%
7911,Perfect Stylish Girls,4.3,Women,459,1045,60.06%
7912,Loafers For Men,4,Men,429,699,38.63%
7913,MAXICO Running Shoes,4.1,Men,992,1299,23.63%
7914,Boots For Men,4,Men,689,1999,65.53%
7915,The Rock Slip,3.8,Men,666,1999,66.68%
7916,Men's Brown Traditional,4.2,Men,299,1299,76.98%
7917,Flip Flops,4.2,Men,2097,2995,29.98%
7918,Women Multicolor shoes,4.7,Women,248,699,64.52%
7919,"Casual , Partywear",3.9,Men,348,999,65.17%
7920,Women Gold Flats,4.1,Women,359,699,48.64%
7921,Rosy-11 Canvas shoes,4.1,Women,331,499,33.67%
7922,ENVY - MISSTEP,4.5,Women,2025,4499,54.99%
7923,Lace Up Shoes,4.6,Men,2499,2799,10.72%
7924,Synthetic Leather Casual,4,Women,699,1499,53.37%
7925,DRAGON Running Shoes,4.1,Men,1999,2499,20.01%
7926,Slippers,4.8,Women,595,799,25.53%
7927,Punjabi Jutis For,3.6,Men,793,999,20.62%
7928,Slipper for Men,3.3,Men,189,799,76.35%
7929,ASWEERUN Running Shoes,4.5,Women,2108,4999,57.83%
7930,Sports For Women's/Ladies/Female/Girls,4,Women,599,999,40.04%
7931,Casuals For Men,3.7,Men,449,999,55.06%
7932,Women Grey Heels,3.9,Women,524,999,47.55%
7933,Casual Shoes Sneakers,3.8,Men,367,499,26.45%
7934,Bellies For Women,4.1,Women,424,999,57.56%
7935,Women Gold Wedges,3.9,Women,499,2000,75.05%
7936,Running Shoes For,4.2,Men,569,999,43.04%
7937,Slides,4.1,Women,323,494,43.09%
7938,Socks Stylish Cricket,3.9,Men,449,999,55.06%
7939,Zod Runner V3,4.1,Men,1799,3999,55.01%
7940,Ethnic II Men's,4.3,Men,280,799,64.96%
7941,Dwane Wn s,4.3,Women,1644,4126,57.51%
7942,"Women Off White,",4.1,Women,499,1199,58.38%
7943,Women Black Bellies,4,Women,277,799,65.33%
7944,0224 Slip On,3.8,Men,322,999,67.77%
7945,Slippers,3.6,Women,299,399,25.06%
7946,Women-New 3003 Casuals,3.7,Women,299,998,70.04%
7947,high top Sneakers,4.1,Men,450,999,54.96%
7948,Women Black Heels,3.4,Women,749,999,25.03%
7949,SLALON Ms Flip,4.1,Men,1016,1499,32.22%
7950,Casual Boy Shoes,3.9,Men,569,999,43.04%
7951,Partywear And Casual,4.2,Women,599,999,40.04%
7952,Stylish and comfortable,4.7,Men,699,1999,65.03%
7953,Stylish Warm Winter,4.3,Women,517,999,48.25%
7954,SK LIGHTER Men's,3.2,Men,349,399,12.53%
7955,Women Black Heels,4.3,Women,399,999,60.06%
7956,Derby For Men,4.1,Men,1619,5399,70.01%
7957,Sneakers For Women,3.9,Women,315,499,36.87%
7958,Women Pink Heels,4.1,Women,425,999,57.46%
7959,Slip On For,4.5,Men,1709,1899,10.01%
7960,Jutis For Men,3.6,Men,749,999,25.03%
7961,Women Red Heels,4,Women,474,999,52.55%
7962,Jutis For Men,4,Men,298,999,70.17%
7963,"Riya-01SportsShoes,WalkingShoes, Casual Running",4,,474,999,52.55%
7964,Women Copper Wedges,4.3,Women,449,999,55.06%
7965,Men Maroon Sandal,3.9,Men,899,1299,30.79%
7966,Knitted Socks Casuals,4,Men,499,999,50.05%
7967,Lace Up For,4.1,Men,2853,3895,26.75%
7968,ALICE Running Shoes,4.4,Women,974,1299,25.02%
7969,Men Black Flats,4.1,Men,379,999,62.06%
7970,Women Black Wedges,4.2,Women,599,1249,52.04%
7971,Training & Gym,4.4,Women,2436,4499,45.85%
7972,Blackwood RX-12 Running,3.9,Men,419,999,58.06%
7973,Derby For Men,4.8,Men,1499,4999,70.01%
7974,Slippers,4.4,Women,599,1199,50.04%
7975,Walking Shoes For,4.1,Women,629,999,37.04%
7976,Womens Comfort Block,3.8,Women,189,499,62.12%
7977,ROMAN RANE ZIR,3.9,Men,599,999,40.04%
7978,Bellies For Women,3.8,Women,338,799,57.70%
7979,Lace Up For,3.3,Men,1979,2499,20.81%
7980,Latest morpankh Design,4,Women,199,799,75.09%
7981,SOLANZIA Sneakers For,4.1,Women,1048,2199,52.34%
7982,Leathersofty Black synthetic,3.9,Men,596,999,40.34%
7983,Boots For Women,4.5,Women,499,999,50.05%
7984,Synthetic Leather Casual,4.2,Women,398,1399,71.55%
7985,Chevit Latest Fashion,3.6,Men,570,1498,61.95%
7986,Boots For Women,4.3,Women,499,999,50.05%
7987,Bellies For Women,2.9,Women,399,599,33.39%
7988,Wedges For Women,4,Women,549,999,45.05%
7989,WNDR-13 Running Shoes,4.1,Men,524,599,12.52%
7990,Women Black Heels,5,Women,399,999,60.06%
7991,Women SL-126 Grey,4.2,Women,790,949,16.75%
7992,Walking Shoes For,4.4,Women,1229,4099,70.02%
7993,Women Black Heels,3.9,Women,599,999,40.04%
7994,Jutis For Women,4,Women,199,599,66.78%
7995,Sneakers For Men,3.7,Men,350,999,64.97%
7996,"Women Gold, Pink",3.8,Women,298,599,50.25%
7997,Walking Shoes For,4,Women,569,998,42.99%
7998,Slip On For,4.3,Men,1421,1895,25.01%
7999,Men Olive Sandal,4.1,Men,787,875,10.06%
8000,Flip Flops,4,Women,499,1298,61.56%
8001,Flip Flops,4,Women,245,399,38.60%
8002,"Women's/Ladies/Female/Girls Lightweight Comfortable,",4.4,Women,525,999,47.45%
8003,Jutis For Men,3.7,Men,435,999,56.46%
8004,708 Belly Bellies,4,Women,459,699,34.33%
8005,Floral Gold Silk,3.8,Men,522,799,34.67%
8006,Men Brown Flats,3.7,Men,504,699,27.90%
8007,Prowl Slip On,4.4,Women,2387,3999,40.31%
8008,Inklenzo Men's Mesh,3.4,Men,379,599,36.73%
8009,Slides,3.7,Men,238,999,76.18%
8010,Party Wear For,3.7,Women,1595,2199,27.47%
8011,EDGEBOUNCE W Running,4.3,Women,4162,8999,53.75%
8012,Men-1227 Casual Loafer,3.9,Men,240,499,51.90%
8013,Women Black Heels,4,Women,503,999,49.65%
8014,Women Blue Bellies,4.6,Women,309,1199,74.23%
8015,Slides,3.9,Women,279,399,30.08%
8016,Amazon Brand -,4.5,Men,494,300,0.00%
8017,Women Gold Heels,4.1,Women,369,999,63.06%
8018,"Casual , Partywear",3.9,Men,365,999,63.46%
8019,Canvas Shoes For,3.7,Men,279,499,44.09%
8020,GO RUN 600-CIRCULATE,4.5,,3499,4999,30.01%
8021,Wedding and Party,3.8,Men,499,999,50.05%
8022,Women Black Flats,4.1,,749,999,25.03%
8023,Bellies For Women,4,Women,275,499,44.89%
8024,Bellies Jutis For,4,Women,279,600,53.50%
8025,Jutis For Women,4.1,Women,199,499,60.12%
8026,slip on sneaker,3.8,Men,379,999,62.06%
8027,Men Orange Sandal,3.7,Men,387,405,40.68%
8028,Men Brown Sandal,3.9,Men,425,1499,71.65%
8029,Women Black Bellies,3.9,Women,360,899,59.96%
8030,JELLY Running Shoes,3.8,Women,749,799,6.26%
8031,Men Red Sandal,4.1,Men,299,999,70.07%
8032,RC3532 006 Lace,4,Men,1935,4299,54.99%
8033,Procyon Slip-on IDP,4.2,Women,1880,3299,43.01%
8034,Women Tan Bellies,4.3,Women,549,699,21.46%
8035,REFINE ADAPT Running,4.1,Women,1615,3999,59.61%
8036,Flip Flops,3.4,Men,498,1497,66.73%
8037,Men Beige Sandal,3.6,Men,474,999,52.55%
8038,Running Shoes For,4,Women,449,999,55.06%
8039,Grey Casual Shoes,4.1,Men,401,999,59.86%
8040,Women Black Flats,3.9,Women,359,599,40.07%
8041,Men's Black Ethnic,4.1,Men,749,999,25.03%
8042,Slides,4,Men,199,499,60.12%
8043,ORIFWSH-1152 Running Shoes,3.7,Women,387,499,22.44%
8044,Women Beige Flats,4.1,Women,389,999,61.06%
8045,DRAGON Running Shoes,4.1,Men,1907,2609,25.05%
8046,Running Shoes Running,3.7,Men,299,999,70.07%
8047,Women Pink Heels,4.1,Women,699,999,30.03%
8048,Women Black Flats,4.2,Women,249,699,64.38%
8049,Women Black Wedges,3.8,Women,499,655,23.82%
8050,Slippers,3.5,Men,249,899,72.30%
8051,CLAIRE (Collector's Edition),4.4,Women,1049,1299,19.25%
8052,Women Gold Wedges,4,Women,474,999,52.55%
8053,Women Multicolor Heels,3.8,Women,499,699,28.61%
8054,Slip On For,4.3,Men,2785,2799,0.50%
8055,Slippers,3.8,Women,141,499,71.74%
8056,Women Multicolor Flats,4.2,Women,379,599,36.73%
8057,Oxygen Running Shoes,4,Men,499,999,50.05%
8058,Women Beige Heels,4.1,Women,664,999,33.53%
8059,Black Fur Pearl,4.1,Women,299,499,40.08%
8060,BOOT Slip On,3.6,Men,659,1899,65.30%
8061,WOMEN JUTI Jutis,5,Women,199,499,60.12%
8062,Bellies For Women,4,Women,362,430,43.09%
8063,Antiskid High Ankel,4.2,Men,899,1599,43.78%
8064,Running Shoes For,3.9,Men,350,999,64.97%
8065,Allout-04 Running shoes,3.9,,569,999,43.04%
8066,Women Pink Wedges,4.1,Women,379,499,24.05%
8067,Jutis For Men,4.4,Men,284,499,43.09%
8068,Lightweight Pack Of,4,Men,199,599,66.78%
8069,Lorex PU Sole,4.2,Men,1180,1250,5.60%
8070,"Women Beige, Pink",3.8,Women,799,2295,65.19%
8071,Slippers,4,Women,399,999,60.06%
8072,Pacer X Graphicster,3.9,Men,1519,3999,62.02%
8073,SL 154 Walking,4.3,Women,840,999,15.92%
8074,Women Gold Heels,4.1,Women,549,999,45.05%
8075,"Men Brown, Tan",3.8,Men,448,1497,70.07%
8076,Men Black Sports,4.1,Men,1299,1999,35.02%
